#
#Allele symbols are usually of the form xxx<yy>, where the <> enclose the part of the symbol that is superscripted.
#
#Transgene insertions, with symbols of the form Tg(aaa)##bbb, are included in this listing, but notably have no corresponding gene marker.
#
#For details of nomenclature rules, see http://www.informatics.jax.org/mgihome/nomen/index.shtml
#
MGI:3528842	Epdr2<tm1Lex>	targeted mutation 1, Lexicon Genetics	Targeted (knock-out)		MGI:2145369	Epdr2	NM_134065	ENSMUSG00000002808	
MGI:1856859	epf	epileptiform	Spontaneous	544688	MGI:95404	epf			
MGI:2448472	Epha2<Gt(ROSABetageo)CN3Yiw>	gene trap CN3, Yoichiro Iwakura	Gene trapped	11287184	MGI:95278	Epha2	NM_010139	ENSMUSG00000006445	
MGI:2668054	Epha2<Gt(U3Betageo)J3A3Rul>	gene trap J3A3, H Earl Ruley	Gene trapped	8649815	MGI:95278	Epha2	NM_010139	ENSMUSG00000006445	MP:0002873
MGI:3040415	Epha2<tm1Jrui>	targeted mutation 1, Joseph C Ruiz	Targeted (knock-out)	15054110	MGI:95278	Epha2	NM_010139	ENSMUSG00000006445	MP:0005385
MGI:2156201	Epha4<Gt(pGT1TM)38Wcs>	gene trap 38, William C Skarnes	Gene trapped	11242070	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	
MGI:2687029	Epha4<rb-2J>	rabbit 2 Jackson	Spontaneous		MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0005379,MP:0005386,MP:0005389
MGI:1857307	Epha4<rb>	rabbit	Spontaneous		MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0005379,MP:0005386,MP:0005389
MGI:2156472	Epha4<tm1Byd>	targeted mutation 1, Andrew W Boyd	Targeted (knock-out)	9789074	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631,MP:0005386
MGI:2654411	Epha4<tm1Kldr>	targeted mutation 1, Klas Kullander	Targeted (Reporter)	12649481	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631,MP:0005386
MGI:2156478	Epha4<tm1Kln>	targeted mutation 1, Rudiger Klein	Targeted (knock-in)	11182082	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	
MGI:2149729	Epha4<tm1Pch>	targeted mutation 1, Patrick Charnay	Targeted (Reporter)	10887087	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	
MGI:2156479	Epha4<tm2Kln>	targeted mutation 2, Rudiger Klein	Targeted (knock-in)	11182082	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631,MP:0005386
MGI:2156481	Epha4<tm3Kln>	targeted mutation 3, Rudiger Klein	Targeted (knock-in)	11182082	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631,MP:0005386
MGI:2156482	Epha4<tm4Kln>	targeted mutation 4, Rudiger Klein	Targeted (knock-in)	11182082	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0002873
MGI:3026688	Epha4<tm5Kln>	targeted mutation 5, Rudiger Klein	Targeted (Reporter)	14699416	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631,MP:0005386
MGI:3603431	Epha4<tm6Kln>	targeted mutation 6, Rudiger Klein	Targeted (knock-in)	16102535	MGI:98277	Epha4	NM_007936	ENSMUSG00000026235	MP:0003631
MGI:3043641	Epha5<tm1Jgf>	targeted mutation 1, John G Flanagan	Targeted (Reporter)	15014130	MGI:99654	Epha5	NM_007937	ENSMUSG00000058575	MP:0003631
MGI:3575006	Epha7<tm1Jf>	targeted mutation 1, Jonas Frisen	Targeted (knock-out)	11089974	MGI:95276	Epha7	NM_010141	ENSMUSG00000028289	MP:0003631,MP:0005382,MP:0005390
MGI:3583808	Epha7<tm1Ud>	targeted mutation 1, Uwe Drescher	Targeted (knock-out)	15996548	MGI:95276	Epha7	NM_010141	ENSMUSG00000028289	MP:0003631
MGI:2182746	Epha8<tm1Bbd>	targeted mutation 1, Mariano Barbacid	Targeted (Reporter)	9214628	MGI:109378	Epha8	NM_007939	ENSMUSG00000028661	MP:0003631
MGI:2677305	Ephb1<tm1Cmn>	targeted mutation 1, Carol A Mason	Targeted (knock-out)	12971893	MGI:1096337	Ephb1	NM_173447	ENSMUSG00000032537	MP:0003631,MP:0005391
MGI:2677312	Ephb1<tm2Cmn>	targeted mutation 2, Carol A Mason	Targeted (Reporter)	12971893	MGI:1096337	Ephb1	NM_173447	ENSMUSG00000032537	MP:0003631,MP:0005391
MGI:2149765	Ephb2<tm1Paw>	targeted mutation 1, Tony Pawson	Targeted (knock-out)	8689685	MGI:99611	Ephb2	NM_010142		MP:0003631,MP:0005367,MP:0005381,MP:0005389,MP:0005391
MGI:2149670	Ephb2<tm2Paw>	targeted mutation 2, Tony Pawson	Targeted (Reporter)	8689685	MGI:99611	Ephb2	NM_010142		MP:0005367,MP:0005381,MP:0005389
MGI:2149669	Ephb3<tm1Kln>	targeted mutation 1, Rudiger Klein	Targeted (knock-out)	8947026	MGI:104770	Ephb3	NM_010143	ENSMUSG00000005958	MP:0003631,MP:0005367,MP:0005381,MP:0005389,MP:0005391
MGI:2183162	Ephb4<tm1And>	targeted mutation 1, David J Anderson	Targeted (Reporter)	10518221	MGI:104757	Ephb4	NM_010144	ENSMUSG00000029710	
MGI:3522020	Ephb6<tm1Jwu>	targeted mutation 1, Jiangping Wu	Targeted (Reporter)	15599401	MGI:1096338	Ephb6	NM_007680	ENSMUSG00000029869	MP:0005387
MGI:2389310	Ephb6<tm1Tom>	targeted mutation 1, Toshimitsu Matsui	Targeted (knock-out)	12379224	MGI:1096338	Ephb6	NM_007680	ENSMUSG00000029869	
MGI:2389311	Ephb6<tm2Tom>	targeted mutation 2, Toshimitsu Matsui	Targeted (knock-out)	12379224	MGI:1096338	Ephb6	NM_007680	ENSMUSG00000029869	
MGI:2137236	Ephx1<tm1Gonz>	targeted mutation 1, Frank J Gonzalez	Targeted (knock-out)	10446164	MGI:95405	Ephx1	NM_010145	ENSMUSG00000038776	MP:0002006
MGI:3530842	Ephx2<Gt(neo)588Lex>	gene trap 588, Lexicon Genetics	Gene trapped		MGI:99500	Ephx2	NM_007940	ENSMUSG00000022040	
MGI:3531200	Ephx2<Gt690Lex>	gene trap 690, Lexicon Genetics	Gene trapped		MGI:99500	Ephx2	NM_007940	ENSMUSG00000022040	
MGI:2149064	Ephx2<tm1Gonz>	targeted mutation 1, Frank Gonzalez	Targeted (knock-out)	11001943	MGI:99500	Ephx2	NM_007940	ENSMUSG00000022040	MP:0005376,MP:0005385
MGI:1856860	epi	exocrine pancreatic insufficiency	Spontaneous		MGI:95406	epi			
MGI:2182627	Epm2a<tm1Kzy>	targeted mutation 1, Kazuhiro Yamakawa	Targeted (knock-out)	12019206	MGI:1341085	Epm2a	NM_010146	ENSMUSG00000055493	MP:0003631,MP:0005369,MP:0005384,MP:0005386
MGI:1858038	Epo<tm1Jae>	targeted mutation 1, Rudolf Jaenisch	Targeted (knock-out)	7553874	MGI:95407	Epo	NM_007942	ENSMUSG00000029711	MP:0005369,MP:0005370,MP:0005374,MP:0005376,MP:0005380,MP:0005385,MP:0005397
MGI:3052727	Epor<tm1(EGFP/cre)Uk>	targeted mutation 1, Ursula Klingmuller	Targeted (knock-in)	15090451	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:2386088	Epor<tm1.1Jtp>	targeted mutation 1.1, Josef T Prchal	Targeted (knock-in)	11158582	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	MP:0005374
MGI:2386092	Epor<tm1.2Jtp>	targeted mutation 1.2, Josef T Prchal	Targeted (knock-in)	11158582	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	MP:0005387,MP:0005397
MGI:2386096	Epor<tm1.3Jtp>	targeted mutation 1.3, Josef T Prchal	Targeted (knock-in)	11158582	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	MP:0002873,MP:0005374
MGI:2386099	Epor<tm1.4Jtp>	targeted mutation 1.4, Josef T Prchal	Targeted (knock-in)	11158582	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	MP:0005397
MGI:1857575	Epor<tm1Cos>	targeted mutation 1, Franklin Costantini	Targeted (knock-out)	8566749	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:1857770	Epor<tm1Jae>	targeted mutation 1, Rudolf Jaenisch	Targeted (knock-out)	7553874	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:2388345	Epor<tm1Jni>	targeted mutation 1, James N Ihle	Targeted (knock-out)	11406592	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:2386086	Epor<tm1Jtp>	targeted mutation 1, Josef T Prchal	Targeted (knock-out)	11158582	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:3528573	Epor<tm1Lex>	targeted mutation 1, Lexicon Genetics	Targeted (Floxed/Frt)		MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:1861922	Epor<tm1Liz>	targeted mutation 1, Leonard I Zon	Targeted (knock-out)	8799165	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:2388346	Epor<tm2Jni>	targeted mutation 2, James N Ihle	Targeted (knock-in)	11406592	MGI:95408	Epor	NM_010149	ENSMUSG00000006235	
MGI:2182952	Epx<tm1Nal>	targeted mutation 1, Nancy A Lee	Targeted (knock-out)	11466391	MGI:107569	Epx	NM_007946	ENSMUSG00000052234	MP:0005387
MGI:2449154	Eraf<tm1Mjwe>	targeted mutation 1, Mitchell J Weiss	Targeted (knock-out)	12066189	MGI:2158492	Eraf	NM_133245		MP:0005397
MGI:1929071	Erbb2<tm1Cbm>	targeted mutation 1, Carmen Birchmeier	Targeted (Reporter)	9637684	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005371,MP:0005372,MP:0005374,MP:0005378,MP:0005385,MP:0005386
MGI:1928827	Erbb2<tm1Gne>	targeted mutation 1, Genentech	Targeted (knock-out)	9362461	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005369,MP:0005374,MP:0005385
MGI:1929070	Erbb2<tm1Haus>	targeted mutation 1, Christopher Hauser	Targeted (knock-out)	7477377	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005369,MP:0005374,MP:0005385
MGI:2387154	Erbb2<tm1Klee>	targeted mutation 1, Kuo-Fen Lee	Targeted (Floxed/Frt)	11984589	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005372,MP:0005378,MP:0005381
MGI:2656906	Erbb2<tm1Mll>	targeted mutation 1, Ulrich Muller	Targeted (Floxed/Frt)	12702645	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005369,MP:0005386
MGI:2179176	Erbb2<tm1Mul>	targeted mutation 1, William Muller	Targeted (knock-in)	11809799	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:2651799	Erbb2<tm1Vrtn>	targeted mutation 1, Timothy Vartanian	Targeted (knock-out)	11564761	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005374
MGI:2177256	Erbb2<tm2.1Cbm>	targeted mutation 2.1, Carmen Birchmeier	Targeted (knock-out)	10704452	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005374,MP:0005385
MGI:2177255	Erbb2<tm2Cbm>	targeted mutation 2, Carmen Birchmeier	Targeted (Floxed/Frt)	10704452	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005371,MP:0005372,MP:0005378,MP:0005386
MGI:2179519	Erbb2<tm2Mul>	targeted mutation 2, William Muller	Targeted (knock-out)	11809799	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:2449788	Erbb2<tm3(Erbb2)Mul>	targeted mutation 3, William Muller	Targeted (knock-in)	12052879	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	MP:0003631,MP:0005369,MP:0005372,MP:0005378,MP:0005382,MP:0005386,MP:0005390
MGI:3521857	Erbb2<tm4(Erbb2)Mul>	targeted mutation 4, William J Muller	Targeted (knock-in)	15496447	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:3521858	Erbb2<tm5(Erbb2)Mul>	targeted mutation 5, William J Muller	Targeted (knock-in)	15496447	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:3521859	Erbb2<tm6(Erbb2)Mul>	targeted mutation 6, William J Muller	Targeted (knock-in)	15496447	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:3521860	Erbb2<tm7(Erbb2)Mul>	targeted mutation 7, William J Muller	Targeted (knock-in)	15496447	MGI:95410	Erbb2	NM_010152	ENSMUSG00000062312	
MGI:1929072	Erbb3<tm1Cbm>	targeted mutation 1, Carmen Birchmeier	Targeted (knock-out)	9338783	MGI:95411	Erbb3	NM_010153	ENSMUSG00000018166	MP:0003631,MP:0005373,MP:0005374,MP:0005378,MP:0005386,MP:0005388
MGI:1928828	Erbb3<tm1Gne>	targeted mutation 1, Genentech	Targeted (knock-out)	9362461	MGI:95411	Erbb3	NM_010153	ENSMUSG00000018166	MP:0003631,MP:0005369,MP:0005374,MP:0005379,MP:0005381,MP:0005385
MGI:1929598	Erbb3<tm2Cbm>	targeted mutation 2, Carmen Birchmeier	Targeted (knock-out)	9338783	MGI:95411	Erbb3	NM_010153	ENSMUSG00000018166	MP:0003631,MP:0005373,MP:0005374,MP:0005378,MP:0005386,MP:0005388
MGI:2680217	Erbb4<tm1Fej>	targeted mutation 1, Frank E Jones	Targeted (Floxed/Frt)	12954715	MGI:104771	Erbb4	XM_909965		MP:0005379,MP:0005389
MGI:1929607	Erbb4<tm1Grl>	targeted mutation 1, Greg Lemke	Targeted (knock-out)	7477376	MGI:104771	Erbb4	XM_909965		MP:0003631,MP:0005369,MP:0005374,MP:0005385,MP:0005386
MGI:3603749	Erbb4<tm1Htig>	targeted mutation 1, Cecilia M Hertig	Targeted (Floxed/Frt)	15863464	MGI:104771	Erbb4	XM_909965		MP:0005369,MP:0005372,MP:0005385
MGI:2158940	Ercc1<tm1Dwm>	targeted mutation 1, David W Melton	Targeted (knock-out)	8275084	MGI:95412	Ercc1	NM_007948	ENSMUSG00000003549	
MGI:2183944	Ercc1<tm1Jhjh>	targeted mutation 1, Jan H J Hoeijmakers	Targeted (knock-out)	9197240	MGI:95412	Ercc1	NM_007948	ENSMUSG00000003549	MP:0005370,MP:0005372,MP:0005373,MP:0005374,MP:0005378,MP:0005380,MP:0005387,MP:0005397
MGI:2183945	Ercc1<tm2Jhjh>	targeted mutation 2, Jan H J Hoeijmakers	Targeted (knock-in)	9197240	MGI:95412	Ercc1	NM_007948	ENSMUSG00000003549	MP:0005367,MP:0005370,MP:0005372,MP:0005374,MP:0005375,MP:0005376,MP:0005378,MP:0005384,MP:0005387,MP:0005389,MP:0005393,MP:0005397
MGI:2183947	Ercc2<tm1Jhjh>	targeted mutation 1, Jan H J Hoeijmakers	Targeted (knock-out)	9426063	MGI:95413	Ercc2	NM_007949	ENSMUSG00000030400	MP:0002006,MP:0005372,MP:0005374,MP:0005375,MP:0005378,MP:0005386,MP:0005393,MP:0005397
MGI:2183949	Ercc2<tm2(ERCC2)Jhjh>	targeted mutation 2, Jan H J Hoeijmakers	Targeted (knock-in)	9651581	MGI:95413	Ercc2	NM_007949	ENSMUSG00000030400	MP:0001186,MP:0002006,MP:0005372,MP:0005373,MP:0005374,MP:0005375,MP:0005376,MP:0005378,MP:0005379,MP:0005384,MP:0005386,MP:0005387,MP:0005389,MP:0005390,MP:0005393,MP:0005397
MGI:3028660	Ercc4<tm1Fwa>	targeted mutation 1, Frederick W Alt	Targeted (knock-in)	14729965	MGI:1354163	Ercc4	NM_015769	ENSMUSG00000022545	MP:0005370,MP:0005373,MP:0005378,MP:0005384
MGI:2182793	Ercc5<tm1Shm>	targeted mutation 1, Tadahiro Shiomi	Targeted (knock-out)	10022922	MGI:103582	Ercc5	NM_011729	ENSMUSG00000026048	MP:0005370,MP:0005373,MP:0005376,MP:0005378,MP:0005381,MP:0005387,MP:0005393,MP:0005397
MGI:3043588	Ercc5<tm2Shm>	targeted mutation 2, Tadahiro Shiomi	Targeted (knock-out)	15082767	MGI:103582	Ercc5	NM_011729	ENSMUSG00000026048	MP:0005372,MP:0005376,MP:0005378,MP:0005393
MGI:3043589	Ercc5<tm3Shm>	targeted mutation 3, Tadahiro Shiomi	Targeted (knock-out)	15082767	MGI:103582	Ercc5	NM_011729	ENSMUSG00000026048	MP:0005372,MP:0005376,MP:0005378,MP:0005381,MP:0005393
MGI:3043590	Ercc5<tm4Shm>	targeted mutation 4, Tadahiro Shiomi	Targeted (knock-in)	15082767	MGI:103582	Ercc5	NM_011729	ENSMUSG00000026048	MP:0005372,MP:0005376,MP:0005378,MP:0005393
MGI:1932102	Ercc6<tm1Gvh>	targeted mutation 1, Gijsbertus van der Horst	Targeted (knock-out)	9150142	MGI:1100494	Ercc6	XM_922393	ENSMUSG00000021921	MP:0002006,MP:0005376,MP:0005378,MP:0005384,MP:0005386,MP:0005391,MP:0005393
MGI:2449180	Ercc8<tm1Jhjh>	targeted mutation 1, Jan H J Hoeijmakers	Targeted (knock-out)	12509261	MGI:1919241	Ercc8	NM_028042	ENSMUSG00000021694	MP:0002006,MP:0003631,MP:0005372,MP:0005378,MP:0005391,MP:0005393
MGI:3057313	Ereg<tm1Dwt>	targeted mutation 1, David W Threadgill	Targeted (knock-out)	15456865	MGI:107508	Ereg	NM_007950	ENSMUSG00000029377	MP:0002006,MP:0002873,MP:0005376,MP:0005378,MP:0005391,MP:0005393
MGI:3054792	Ereg<tm1Sawa>	targeted mutation 1, Senji Shirasawa	Targeted (knock-out)	15365177	MGI:107508	Ereg	NM_007950	ENSMUSG00000029377	
MGI:2677494	Ern2<tm1Dron>	targeted mutation 1, David Ron	Targeted (knock-out)	11238559	MGI:1349436	Ern2	NM_012016	ENSMUSG00000030866	
MGI:3603195	Errfi1<tm1Gvw>	targeted mutation 1, George F Vande Woude	Targeted (knock-out)	16087873	MGI:1921405	Errfi1	NM_133753	ENSMUSG00000028967	MP:0005367,MP:0005370,MP:0005372,MP:0005385,MP:0005386,MP:0005387,MP:0005390
MGI:1856031	Es3<c-nH>	c null Harwell	Radiation induced		MGI:95442	Es3			
MGI:2675994	Esam1<tm1Tq>	targeted mutation 1, Thomas Quertermous	Targeted (Reporter)	12819200	MGI:1916774	Esam1	NM_027102	ENSMUSG00000001946	MP:0005378,MP:0005385
MGI:3050608	esgd12d	male sterility, John Schimenti	Chemically induced (ENU)	12855593	MGI:3050605	esgd12d			MP:0005389
MGI:3587957	Espl1<Gt(pGT0Lxf)1Ucd>	gene trap 1, University of California, Davis	Gene trapped		MGI:2146156	Espl1	NM_001014976	ENSMUSG00000058290	
MGI:1856573	Espn<je>	jerker	Spontaneous		MGI:1861630	Espn	NM_019585	ENSMUSG00000028943	MP:0005377,MP:0005386
MGI:2388616	Esr1<tm1.1Lja>	targeted mutation 1.1, J Larry Jameson	Targeted (knock-in)	12351685	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	
MGI:2386760	Esr1<tm1.1Mma>	targeted mutation 1.1, Manuel Mark	Targeted (knock-out)	10976058	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	
MGI:2150897	Esr1<tm1Ksk>	targeted mutation 1, Kenneth S Korach	Targeted (knock-out)	8248223	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	MP:0005376,MP:0005379,MP:0005386,MP:0005389
MGI:2388611	Esr1<tm1Lja>	targeted mutation 1, J Larry Jameson	Targeted (knock-in)	12351685	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	
MGI:2386759	Esr1<tm1Mma>	targeted mutation 1, Manuel Mark	Targeted (Floxed/Frt)	10976058	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	
MGI:2385778	Esr1<tm2Ksk>	targeted mutation 2, Kenneth S Korach	Targeted (knock-in)	11857789	MGI:1352467	Esr1	NM_007956	ENSMUSG00000019768	
MGI:2386761	Esr2<tm1Mma>	targeted mutation 1, Manuel Mark	Targeted (knock-out)	10976058	MGI:109392	Esr2	NM_010157	ENSMUSG00000021055	
MGI:2152217	Esr2<tm1Unc>	targeted mutation, University of North Carolina	Targeted (knock-out)	9861029	MGI:109392	Esr2	NM_010157	ENSMUSG00000021055	MP:0003631,MP:0005367,MP:0005376,MP:0005379,MP:0005389
MGI:3604552	Esrra<tm1Dgen>	targeted mutation 1, Deltagen	Targeted (Reporter)		MGI:1346831	Esrra	NM_007953	ENSMUSG00000024955	MP:0002873
MGI:3528881	Esrra<tm1Lex>	targeted mutation 1, Lexicon Genetics	Targeted (knock-out)		MGI:1346831	Esrra	NM_007953	ENSMUSG00000024955	
MGI:2682818	Esrra<tm1Vgi>	targeted mutation 1, Vincent Giguere	Targeted (knock-out)	14585956	MGI:1346831	Esrra	NM_007953	ENSMUSG00000024955	MP:0005375,MP:0005378
MGI:1857422	Esrrb<tm1Vgi>	targeted mutation 1, Vincent Giguere	Targeted (knock-out)	9285590	MGI:1346832	Esrrb	NM_011934	ENSMUSG00000021255	
MGI:3604501	Esrrg<tm1Dgen>	targeted mutation 1, Deltagen	Targeted (Reporter)		MGI:1347056	Esrrg	NM_011935	ENSMUSG00000026610	MP:0005373,MP:0005386
MGI:3528878	Esrrg<tm1Lex>	targeted mutation 1, Lexicon Genetics	Targeted (knock-out)		MGI:1347056	Esrrg	NM_011935	ENSMUSG00000026610	
MGI:3578542	essa15a	early somite stage arrest 15a	Chemically induced (ENU)	15755804	MGI:3578202	essa15a			MP:0005374,MP:0005380
MGI:3578544	essa1a	early somite stage arrest 1a	Chemically induced (ENU)	15755804	MGI:3578205	essa1a			MP:0005374,MP:0005380,MP:0005385
MGI:3578540	essa99j1	early somite stage arrest 99j1	Chemically induced (ENU)	15755804	MGI:3578200	essa99j1			MP:0005374,MP:0005380
MGI:3578546	essam2	early somite state arrest m2	Chemically induced (ENU)	15755804	MGI:3578207	essam2			MP:0005374,MP:0005380
MGI:2153820	Esx1<tm1Bhr>	targeted mutation 1, Richard R Behringer	Targeted (knock-out)	9806555	MGI:1096388	Esx1	NM_007957	ENSMUSG00000023443	MP:0002873,MP:0005378,MP:0005380
MGI:2182735	Ets1<tm1Fwa>	targeted mutation 1, Frederick W Alt	Targeted (knock-out)	7566176	MGI:95455	Ets1	NM_011808		
MGI:2182789	Ets1<tm1Jml>	targeted mutation 1, Jeffrey M Leiden	Targeted (knock-out)	7566177	MGI:95455	Ets1	NM_011808		
MGI:2182780	Ets1<tm2Jml>	targeted mutation 2, Jeffrey M Leiden	Targeted (knock-out)	9806641	MGI:95455	Ets1	NM_011808		MP:0005373,MP:0005374,MP:0005387,MP:0005397
MGI:2682649	Ets2<tm1Osh>	targeted mutation 1, Robert G Oshima	Targeted (knock-in)	14612405	MGI:95456	Ets2	NM_011809	ENSMUSG00000022895	MP:0002006,MP:0005374,MP:0005380
MGI:1891557	Ets2<tm1Rgo>	targeted mutation 1, Robert G Oshima	Targeted (knock-out)	9573048	MGI:95456	Ets2	NM_011809	ENSMUSG00000022895	MP:0002006,MP:0005374,MP:0005378,MP:0005380,MP:0005392,MP:0005393
MGI:3609971	Ets2<tm2Osh>	targeted mutation 2, Robert G Oshima	Targeted (Floxed/Frt)	16007139	MGI:95456	Ets2	NM_011809	ENSMUSG00000022895	
MGI:3590672	Etv1<tm1(Ewsr1/Etv4)Arbr>	targeted mutation 1, Silvia Arber	Targeted (knock-in)	15836427	MGI:99254	Etv1	NM_007960		
MGI:2384493	Etv1<tm1Tmj>	targeted mutation 1, Thomas M Jessell	Targeted (Reporter)	10850491	MGI:99254	Etv1	NM_007960		
MGI:2663693	Etv1<tm1Wds>	targeted mutation 1, William D Snider	Targeted (Floxed/Frt)	12741988	MGI:99254	Etv1	NM_007960		
MGI:2384496	Etv1<tm2Tmj>	targeted mutation 2, Thomas M Jessell	Targeted (Reporter)	10850491	MGI:99254	Etv1	NM_007960		
MGI:2387770	Etv4<tm1Arbr>	targeted mutation 1, Silvia Arber	Targeted (Reporter)	12372283	MGI:99423	Etv4	NM_008815	ENSMUSG00000017724	MP:0003631,MP:0005386
MGI:2445834	Etv4<tm1Hass>	targeted mutation 1, John A Hassell	Targeted (knock-out)	11094084	MGI:99423	Etv4	NM_008815	ENSMUSG00000017724	MP:0002006,MP:0005379,MP:0005386,MP:0005389
MGI:2672004	Etv4<tm2Arbr>	targeted mutation 2, Silvia Arber	Targeted (Reporter)	12372283	MGI:99423	Etv4	NM_008815	ENSMUSG00000017724	
MGI:3589421	Etv5<tm1Kmm>	targeted mutation 1, Kenneth M Murphy	Targeted (knock-in)	16107850	MGI:1096867	Etv5	NM_023794	ENSMUSG00000013089	MP:0005379,MP:0005389
MGI:2177950	Etv6<tm1Sho>	targeted mutation 1, Stuart H Orkin	Targeted (knock-out)	9250681	MGI:109336	Etv6	NM_007961	ENSMUSG00000030199	MP:0005374,MP:0005380,MP:0005385
MGI:3056143	Etv6<tm2.1Sho>	targeted mutation 2.1, Stuart H Orkin	Targeted (knock-out)	15371326	MGI:109336	Etv6	NM_007961	ENSMUSG00000030199	MP:0005374,MP:0005380,MP:0005397
MGI:3056142	Etv6<tm2Sho>	targeted mutation 2, Stuart H Orkin	Targeted (Floxed/Frt)	15371326	MGI:109336	Etv6	NM_007961	ENSMUSG00000030199	MP:0002873,MP:0005387,MP:0005397
MGI:1857461	Evi1<tm1Mmor>	targeted mutation 1, Michael L Mucenski	Targeted (knock-out)	9256345	MGI:95457	Evi1	NM_007963	ENSMUSG00000027684	MP:0003631,MP:0005367,MP:0005369,MP:0005370,MP:0005374,MP:0005378,MP:0005380,MP:0005385
MGI:3521919	Evl<tm1Lfr>	targeted mutation 1, Louis Reichardt	Targeted (knock-out)		MGI:1194884	Evl	NM_007965	ENSMUSG00000021262	
MGI:2387422	Evpl<tm1Fmw>	targeted mutation 1, Fiona M Watt	Targeted (Reporter)	11564887	MGI:107507	Evpl	NM_025276	ENSMUSG00000034282	MP:0005393
MGI:2182858	Evx1<tm1.1Gld>	targeted mutation 1.1, Martyn Goulding	Targeted (Reporter)	11239430	MGI:95461	Evx1	NM_007966	ENSMUSG00000005503	MP:0003631
MGI:2182856	Evx1<tm1Gld>	targeted mutation 1, Martyn Goulding	Targeted (Floxed/Frt)	11239430	MGI:95461	Evx1	NM_007966	ENSMUSG00000005503	
MGI:2177782	Evx1<tm1Mrc>	targeted mutation 1, Mario R Capecchi	Targeted (knock-out)	7958869	MGI:95461	Evx1	NM_007966	ENSMUSG00000005503	MP:0005374,MP:0005380
MGI:2656714	Evx2/Hoxd11/Hoxd12/Hoxd13<tm1Ddu>	targeted mutation 1, Dennis Duboule	Targeted (knock-out)	10319820	MGI:95462	Evx2	NM_007967	ENSMUSG00000001815	MP:0005374,MP:0005390
MGI:2445972	Evx2/Hoxd13<tm1.1Ddu>	targeted mutation 1.1, Denis Duboule	Targeted (knock-out)	8978698	MGI:95462	Evx2	NM_007967	ENSMUSG00000001815	
MGI:2445968	Evx2/Hoxd13<tm1Ddu>	targeted mutation 1, Denis Duboule	Targeted (knock-out)	8978698	MGI:95462	Evx2	NM_007967	ENSMUSG00000001815	
MGI:2445970	Evx2/Hoxd13<tm2Ddu>	targeted mutation 2, Denis Duboule	Targeted (knock-out)	8978698	MGI:95462	Evx2	NM_007967	ENSMUSG00000001815	
MGI:2651625	Evx2/Hoxd13<tm3.1Ddu>	targeted mutation 3.1, Denis Duboule	Targeted (knock-out)	12403721	MGI:95462	Evx2	NM_007967	ENSMUSG00000001815	
